Time,"Engine speed","Intake manifold absolute pressure","Boost pressure","Air mass flow","Mass flow through throttle valve bank 1","Relative air filling","Intake air temperature before throttle valve, measured","Air mass flow participating in combustion","Coolant temperature","Engine radiator outlet temperature (coolant)","Oil temperature","Ambient pressure","Ambient temperature","Vehicle speed","Throttle valve angle related to the lower stop","Actual gear","Lambda actual value","Actual ignition angle","Condition brake test switch actuated","Intake air temperature","Is position electrical wastegate (0: WG closed, 100 WG open)","Target ignition angle from torque intervention","Oil temperature after filter","Boost pressure setpoint","Coordinated target torque on the wheel"
1197.193,6062.00,13.55,2.78,128.00,158.06,48.00,86.55,141.50,83.06,66.75,83.00,14.35,42.00,141.30,26.32,4.00,1.00,36.00,0.00,52.50,0.00,36.00,93.00,0.01,241.92
1197.431,6062.00,13.55,6.99,128.00,158.06,48.00,86.55,141.50,83.06,66.75,83.00,14.35,42.00,141.30,26.32,4.00,1.00,36.00,0.00,52.50,0.00,36.00,93.00,0.01,241.92
1197.675,6062.00,13.55,6.99,260.00,158.06,48.00,86.55,141.50,83.06,66.75,83.00,14.35,42.00,141.30,26.32,4.00,1.00,36.00,0.00,52.50,0.00,36.00,93.00,0.01,241.92
1197.911,6062.00,13.55,6.99,260.00,255.69,48.00,86.55,141.50,83.06,66.75,83.00,14.35,42.00,141.30,26.32,4.00,1.00,36.00,0.00,52.50,0.00,36.00,93.00,0.01,241.92
1198.151,6062.00,13.55,6.99,260.00,255.69,36.75,86.55,141.50,83.06,66.75,83.00,14.35,42.00,141.30,26.32,4.00,1.00,36.00,0.00,52.50,0.00,36.00,93.00,0.01,241.92
1198.393,6062.00,13.55,6.99,260.00,255.69,36.75,93.34,141.50,83.06,66.75,83.00,14.35,42.00,141.30,26.32,4.00,1.00,36.00,0.00,52.50,0.00,36.00,93.00,0.01,241.92
1198.631,6062.00,13.55,6.99,260.00,255.69,36.75,93.34,266.30,83.06,66.75,83.00,14.35,42.00,141.30,26.32,4.00,1.00,36.00,0.00,52.50,0.00,36.00,93.00,0.01,241.92
1198.871,6062.00,13.55,6.99,260.00,255.69,36.75,93.34,266.30,82.86,66.75,83.00,14.35,42.00,141.30,26.32,4.00,1.00,36.00,0.00,52.50,0.00,36.00,93.00,0.01,241.92
1199.111,6062.00,13.55,6.99,260.00,255.69,36.75,93.34,266.30,82.86,72.75,83.00,14.35,42.00,141.30,26.32,4.00,1.00,36.00,0.00,52.50,0.00,36.00,93.00,0.01,241.92
1199.351,6062.00,13.55,6.99,260.00,255.69,36.75,93.34,266.30,82.86,72.75,83.00,14.35,42.00,141.30,26.32,4.00,1.00,36.00,0.00,52.50,0.00,36.00,93.00,0.01,241.92
1199.593,6062.00,13.55,6.99,260.00,255.69,36.75,93.34,266.30,82.86,72.75,83.00,14.35,42.00,141.30,26.32,4.00,1.00,36.00,0.00,52.50,0.00,36.00,93.00,0.01,241.92
1199.831,6062.00,13.55,6.99,260.00,255.69,36.75,93.34,266.30,82.86,72.75,83.00,14.35,42.00,141.30,26.32,4.00,1.00,36.00,0.00,52.50,0.00,36.00,93.00,0.01,241.92
1200.071,6062.00,13.55,6.99,260.00,255.69,36.75,93.34,266.30,82.86,72.75,83.00,14.35,42.00,141.39,26.32,4.00,1.00,36.00,0.00,52.50,0.00,36.00,93.00,0.01,241.92
1200.311,6062.00,13.55,6.99,260.00,255.69,36.75,93.34,266.30,82.86,72.75,83.00,14.35,42.00,141.39,22.19,4.00,1.00,36.00,0.00,52.50,0.00,36.00,93.00,0.01,241.92
1200.551,6062.00,13.55,6.99,260.00,255.69,36.75,93.34,266.30,82.86,72.75,83.00,14.35,42.00,141.39,22.19,4.00,1.00,36.00,0.00,52.50,0.00,36.00,93.00,0.01,241.92
1200.793,6062.00,13.55,6.99,260.00,255.69,36.75,93.34,266.30,82.86,72.75,83.00,14.35,42.00,141.39,22.19,4.00,0.99,36.00,0.00,52.50,0.00,36.00,93.00,0.01,241.92
1201.030,6062.00,13.55,6.99,260.00,255.69,36.75,93.34,266.30,82.86,72.75,83.00,14.35,42.00,141.39,22.19,4.00,0.99,35.25,0.00,52.50,0.00,36.00,93.00,0.01,241.92
1201.272,6062.00,13.55,6.99,260.00,255.69,36.75,93.34,266.30,82.86,72.75,83.00,14.35,42.00,141.39,22.19,4.00,0.99,35.25,0.00,52.50,0.00,36.00,93.00,0.01,241.92
1201.511,6062.00,13.55,6.99,260.00,255.69,36.75,93.34,266.30,82.86,72.75,83.00,14.35,42.00,141.39,22.19,4.00,0.99,35.25,0.00,52.50,0.00,36.00,93.00,0.01,241.92
1201.751,6062.00,13.55,6.99,260.00,255.69,36.75,93.34,266.30,82.86,72.75,83.00,14.35,42.00,141.39,22.19,4.00,0.99,35.25,0.00,52.50,0.00,36.00,93.00,0.01,241.92
1201.991,6062.00,13.55,6.99,260.00,255.69,36.75,93.34,266.30,82.86,72.75,83.00,14.35,42.00,141.39,22.19,4.00,0.99,35.25,0.00,52.50,0.00,35.25,93.00,0.01,241.92
1202.231,6062.00,13.55,6.99,260.00,255.69,36.75,93.34,266.30,82.86,72.75,83.00,14.35,42.00,141.39,22.19,4.00,0.99,35.25,0.00,52.50,0.00,35.25,93.75,0.01,241.92
1202.471,6062.00,13.55,6.99,260.00,255.69,36.75,93.34,266.30,82.86,72.75,83.00,14.35,42.00,141.39,22.19,4.00,0.99,35.25,0.00,52.50,0.00,35.25,93.75,0.01,241.92
1202.711,6062.00,13.55,6.99,260.00,255.69,36.75,93.34,266.30,82.86,72.75,83.00,14.35,42.00,141.39,22.19,4.00,0.99,35.25,0.00,52.50,0.00,35.25,93.75,0.01,287.65
1202.951,6076.50,13.55,6.99,260.00,255.69,36.75,93.34,266.30,82.86,72.75,83.00,14.35,42.00,141.39,22.19,4.00,0.99,35.25,0.00,52.50,0.00,35.25,93.75,0.01,287.65
1203.193,6076.50,13.70,6.99,260.00,255.69,36.75,93.34,266.30,82.86,72.75,83.00,14.35,42.00,141.39,22.19,4.00,0.99,35.25,0.00,52.50,0.00,35.25,93.75,0.01,287.65
1203.431,6076.50,13.70,8.02,260.00,255.69,36.75,93.34,266.30,82.86,72.75,83.00,14.35,42.00,141.39,22.19,4.00,0.99,35.25,0.00,52.50,0.00,35.25,93.75,0.01,287.65
1203.672,6076.50,13.70,8.02,284.00,255.69,36.75,93.34,266.30,82.86,72.75,83.00,14.35,42.00,141.39,22.19,4.00,0.99,35.25,0.00,52.50,0.00,35.25,93.75,0.01,287.65
1203.911,6076.50,13.70,8.02,284.00,280.28,36.75,93.34,266.30,82.86,72.75,83.00,14.35,42.00,141.39,22.19,4.00,0.99,35.25,0.00,52.50,0.00,35.25,93.75,0.01,287.65
1204.151,6076.50,13.70,8.02,284.00,280.28,39.75,93.34,266.30,82.86,72.75,83.00,14.35,42.00,141.39,22.19,4.00,0.99,35.25,0.00,52.50,0.00,35.25,93.75,0.01,287.65
1204.394,6076.50,13.70,8.02,284.00,280.28,39.75,102.86,266.30,82.86,72.75,83.00,14.35,42.00,141.39,22.19,4.00,0.99,35.25,0.00,52.50,0.00,35.25,93.75,0.01,287.65
1204.631,6076.50,13.70,8.02,284.00,280.28,39.75,102.86,283.50,82.86,72.75,83.00,14.35,42.00,141.39,22.19,4.00,0.99,35.25,0.00,52.50,0.00,35.25,93.75,0.01,287.65
1204.872,6076.50,13.70,8.02,284.00,280.28,39.75,102.86,283.50,84.76,72.75,83.00,14.35,42.00,141.39,22.19,4.00,0.99,35.25,0.00,52.50,0.00,35.25,93.75,0.01,287.65
1205.111,6076.50,13.70,8.02,284.00,280.28,39.75,102.86,283.50,84.76,75.00,83.00,14.35,42.00,141.39,22.19,4.00,0.99,35.25,0.00,52.50,0.00,35.25,93.75,0.01,287.65
1205.351,6076.50,13.70,8.02,284.00,280.28,39.75,102.86,283.50,84.76,75.00,84.00,14.35,42.00,141.39,22.19,4.00,0.99,35.25,0.00,52.50,0.00,35.25,93.75,0.01,287.65
1205.593,6076.50,13.70,8.02,284.00,280.28,39.75,102.86,283.50,84.76,75.00,84.00,14.35,42.00,141.39,22.19,4.00,0.99,35.25,0.00,52.50,0.00,35.25,93.75,0.01,287.65
1205.831,6076.50,13.70,8.02,284.00,280.28,39.75,102.86,283.50,84.76,75.00,84.00,14.35,42.00,141.39,22.19,4.00,0.99,35.25,0.00,52.50,0.00,35.25,93.75,0.01,287.65
1206.071,6076.50,13.70,8.02,284.00,280.28,39.75,102.86,283.50,84.76,75.00,84.00,14.35,42.00,141.50,22.19,4.00,0.99,35.25,0.00,52.50,0.00,35.25,93.75,0.01,287.65
1206.311,6076.50,13.70,8.02,284.00,280.28,39.75,102.86,283.50,84.76,75.00,84.00,14.35,42.00,141.50,22.34,4.00,0.99,35.25,0.00,52.50,0.00,35.25,93.75,0.01,287.65
1206.551,6076.50,13.70,8.02,284.00,280.28,39.75,102.86,283.50,84.76,75.00,84.00,14.35,42.00,141.50,22.34,4.00,0.99,35.25,0.00,52.50,0.00,35.25,93.75,0.01,287.65
1206.793,6076.50,13.70,8.02,284.00,280.28,39.75,102.86,283.50,84.76,75.00,84.00,14.35,42.00,141.50,22.34,4.00,0.99,35.25,0.00,52.50,0.00,35.25,93.75,0.01,287.65
1207.031,6076.50,13.70,8.02,284.00,280.28,39.75,102.86,283.50,84.76,75.00,84.00,14.35,42.00,141.50,22.34,4.00,0.99,34.50,0.00,52.50,0.00,35.25,93.75,0.01,287.65
1207.272,6076.50,13.70,8.02,284.00,280.28,39.75,102.86,283.50,84.76,75.00,84.00,14.35,42.00,141.50,22.34,4.00,0.99,34.50,0.00,52.50,0.00,35.25,93.75,0.01,287.65
1207.511,6076.50,13.70,8.02,284.00,280.28,39.75,102.86,283.50,84.76,75.00,84.00,14.35,42.00,141.50,22.34,4.00,0.99,34.50,0.00,53.25,0.00,35.25,93.75,0.01,287.65
1207.751,6076.50,13.70,8.02,284.00,280.28,39.75,102.86,283.50,84.76,75.00,84.00,14.35,42.00,141.50,22.34,4.00,0.99,34.50,0.00,53.25,0.39,35.25,93.75,0.01,287.65
1207.991,6076.50,13.70,8.02,284.00,280.28,39.75,102.86,283.50,84.76,75.00,84.00,14.35,42.00,141.50,22.34,4.00,0.99,34.50,0.00,53.25,0.39,34.50,93.75,0.01,287.65
1208.231,6076.50,13.70,8.02,284.00,280.28,39.75,102.86,283.50,84.76,75.00,84.00,14.35,42.00,141.50,22.34,4.00,0.99,34.50,0.00,53.25,0.39,34.50,93.75,0.01,287.65
1208.471,6076.50,13.70,8.02,284.00,280.28,39.75,102.86,283.50,84.76,75.00,84.00,14.35,42.00,141.50,22.34,4.00,0.99,34.50,0.00,53.25,0.39,34.50,93.75,0.01,287.65
1208.711,6076.50,13.70,8.02,284.00,280.28,39.75,102.86,283.50,84.76,75.00,84.00,14.35,42.00,141.50,22.34,4.00,0.99,34.50,0.00,53.25,0.39,34.50,93.75,0.01,300.19
1208.951,6093.50,13.70,8.02,284.00,280.28,39.75,102.86,283.50,84.76,75.00,84.00,14.35,42.00,141.50,22.34,4.00,0.99,34.50,0.00,53.25,0.39,34.50,93.75,0.01,300.19
1209.191,6093.50,13.54,8.02,284.00,280.28,39.75,102.86,283.50,84.76,75.00,84.00,14.35,42.00,141.50,22.34,4.00,0.99,34.50,0.00,53.25,0.39,34.50,93.75,0.01,300.19
1209.431,6093.50,13.54,8.16,284.00,280.28,39.75,102.86,283.50,84.76,75.00,84.00,14.35,42.00,141.50,22.34,4.00,0.99,34.50,0.00,53.25,0.39,34.50,93.75,0.01,300.19
1209.672,6093.50,13.54,8.16,284.00,280.28,39.75,102.86,283.50,84.76,75.00,84.00,14.35,42.00,141.50,22.34,4.00,0.99,34.50,0.00,53.25,0.39,34.50,93.75,0.01,300.19
1209.911,6093.50,13.54,8.16,284.00,281.72,39.75,102.86,283.50,84.76,75.00,84.00,14.35,42.00,141.50,22.34,4.00,0.99,34.50,0.00,53.25,0.39,34.50,93.75,0.01,300.19
1210.151,6093.50,13.54,8.16,284.00,281.72,39.75,102.86,283.50,84.76,75.00,84.00,14.35,42.00,141.50,22.34,4.00,0.99,34.50,0.00,53.25,0.39,34.50,93.75,0.01,300.19
1210.393,6093.50,13.54,8.16,284.00,281.72,39.75,108.65,283.50,84.76,75.00,84.00,14.35,42.00,141.50,22.34,4.00,0.99,34.50,0.00,53.25,0.39,34.50,93.75,0.01,300.19
1210.631,6093.50,13.54,8.16,284.00,281.72,39.75,108.65,285.60,84.76,75.00,84.00,14.35,42.00,141.50,22.34,4.00,0.99,34.50,0.00,53.25,0.39,34.50,93.75,0.01,300.19
1210.871,6093.50,13.54,8.16,284.00,281.72,39.75,108.65,285.60,86.56,75.00,84.00,14.35,42.00,141.50,22.34,4.00,0.99,34.50,0.00,53.25,0.39,34.50,93.75,0.01,300.19
1211.111,6093.50,13.54,8.16,284.00,281.72,39.75,108.65,285.60,86.56,78.00,84.00,14.35,42.00,141.50,22.34,4.00,0.99,34.50,0.00,53.25,0.39,34.50,93.75,0.01,300.19
1211.351,6093.50,13.54,8.16,284.00,281.72,39.75,108.65,285.60,86.56,78.00,85.00,14.35,42.00,141.50,22.34,4.00,0.99,34.50,0.00,53.25,0.39,34.50,93.75,0.01,300.19
1211.593,6093.50,13.54,8.16,284.00,281.72,39.75,108.65,285.60,86.56,78.00,85.00,14.35,42.00,141.50,22.34,4.00,0.99,34.50,0.00,53.25,0.39,34.50,93.75,0.01,300.19
1211.831,6093.50,13.54,8.16,284.00,281.72,39.75,108.65,285.60,86.56,78.00,85.00,14.35,42.00,141.50,22.34,4.00,0.99,34.50,0.00,53.25,0.39,34.50,93.75,0.01,300.19
1212.071,6093.50,13.54,8.16,284.00,281.72,39.75,108.65,285.60,86.56,78.00,85.00,14.35,42.00,142.62,22.34,4.00,0.99,34.50,0.00,53.25,0.39,34.50,93.75,0.01,300.19
1212.311,6093.50,13.54,8.16,284.00,281.72,39.75,108.65,285.60,86.56,78.00,85.00,14.35,42.00,142.62,22.11,4.00,0.99,34.50,0.00,53.25,0.39,34.50,93.75,0.01,300.19
1212.551,6093.50,13.54,8.16,284.00,281.72,39.75,108.65,285.60,86.56,78.00,85.00,14.35,42.00,142.62,22.11,4.00,0.99,34.50,0.00,53.25,0.39,34.50,93.75,0.01,300.19
1212.793,6093.50,13.54,8.16,284.00,281.72,39.75,108.65,285.60,86.56,78.00,85.00,14.35,42.00,142.62,22.11,4.00,0.99,34.50,0.00,53.25,0.39,34.50,93.75,0.01,300.19
1213.031,6093.50,13.54,8.16,284.00,281.72,39.75,108.65,285.60,86.56,78.00,85.00,14.35,42.00,142.62,22.11,4.00,0.99,36.00,0.00,53.25,0.39,34.50,93.75,0.01,300.19
1213.272,6093.50,13.54,8.16,284.00,281.72,39.75,108.65,285.60,86.56,78.00,85.00,14.35,42.00,142.62,22.11,4.00,0.99,36.00,0.00,53.25,0.39,34.50,93.75,0.01,300.19
1213.511,6093.50,13.54,8.16,284.00,281.72,39.75,108.65,285.60,86.56,78.00,85.00,14.35,42.00,142.62,22.11,4.00,0.99,36.00,0.00,53.25,0.39,34.50,93.75,0.01,300.19
1213.751,6093.50,13.54,8.16,284.00,281.72,39.75,108.65,285.60,86.56,78.00,85.00,14.35,42.00,142.62,22.11,4.00,0.99,36.00,0.00,53.25,0.00,34.50,93.75,0.01,300.19
1213.991,6093.50,13.54,8.16,284.00,281.72,39.75,108.65,285.60,86.56,78.00,85.00,14.35,42.00,142.62,22.11,4.00,0.99,36.00,0.00,53.25,0.00,36.00,93.75,0.01,300.19
1214.231,6093.50,13.54,8.16,284.00,281.72,39.75,108.65,285.60,86.56,78.00,85.00,14.35,42.00,142.62,22.11,4.00,0.99,36.00,0.00,53.25,0.00,36.00,96.00,0.01,300.19
1214.473,6093.50,13.54,8.16,284.00,281.72,39.75,108.65,285.60,86.56,78.00,85.00,14.35,42.00,142.62,22.11,4.00,0.99,36.00,0.00,53.25,0.00,36.00,96.00,0.01,300.19
1214.711,6093.50,13.54,8.16,284.00,281.72,39.75,108.65,285.60,86.56,78.00,85.00,14.35,42.00,142.62,22.11,4.00,0.99,36.00,0.00,53.25,0.00,36.00,96.00,0.01,234.54
1214.951,6121.50,13.54,8.16,284.00,281.72,39.75,108.65,285.60,86.56,78.00,85.00,14.35,42.00,142.62,22.11,4.00,0.99,36.00,0.00,53.25,0.00,36.00,96.00,0.01,234.54
1215.193,6121.50,13.48,8.16,284.00,281.72,39.75,108.65,285.60,86.56,78.00,85.00,14.35,42.00,142.62,22.11,4.00,0.99,36.00,0.00,53.25,0.00,36.00,96.00,0.01,234.54
1215.431,6121.50,13.48,6.96,284.00,281.72,39.75,108.65,285.60,86.56,78.00,85.00,14.35,42.00,142.62,22.11,4.00,0.99,36.00,0.00,53.25,0.00,36.00,96.00,0.01,234.54
1215.672,6121.50,13.48,6.96,260.00,281.72,39.75,108.65,285.60,86.56,78.00,85.00,14.35,42.00,142.62,22.11,4.00,0.99,36.00,0.00,53.25,0.00,36.00,96.00,0.01,234.54
1215.911,6121.50,13.48,6.96,260.00,259.50,39.75,108.65,285.60,86.56,78.00,85.00,14.35,42.00,142.62,22.11,4.00,0.99,36.00,0.00,53.25,0.00,36.00,96.00,0.01,234.54
1216.151,6121.50,13.48,6.96,260.00,259.50,36.75,108.65,285.60,86.56,78.00,85.00,14.35,42.00,142.62,22.11,4.00,0.99,36.00,0.00,53.25,0.00,36.00,96.00,0.01,234.54
1216.393,6121.50,13.48,6.96,260.00,259.50,36.75,110.15,285.60,86.56,78.00,85.00,14.35,42.00,142.62,22.11,4.00,0.99,36.00,0.00,53.25,0.00,36.00,96.00,0.01,234.54
1216.631,6121.50,13.48,6.96,260.00,259.50,36.75,110.15,266.20,86.56,78.00,85.00,14.35,42.00,142.62,22.11,4.00,0.99,36.00,0.00,53.25,0.00,36.00,96.00,0.01,234.54
1216.873,6121.50,13.48,6.96,260.00,259.50,36.75,110.15,266.20,88.06,78.00,85.00,14.35,42.00,142.62,22.11,4.00,0.99,36.00,0.00,53.25,0.00,36.00,96.00,0.01,234.54
1217.111,6121.50,13.48,6.96,260.00,259.50,36.75,110.15,266.20,88.06,81.75,85.00,14.35,42.00,142.62,22.11,4.00,0.99,36.00,0.00,53.25,0.00,36.00,96.00,0.01,234.54
1217.351,6121.50,13.48,6.96,260.00,259.50,36.75,110.15,266.20,88.06,81.75,87.00,14.35,42.00,142.62,22.11,4.00,0.99,36.00,0.00,53.25,0.00,36.00,96.00,0.01,234.54
1217.593,6121.50,13.48,6.96,260.00,259.50,36.75,110.15,266.20,88.06,81.75,87.00,14.35,42.00,142.62,22.11,4.00,0.99,36.00,0.00,53.25,0.00,36.00,96.00,0.01,234.54
1217.831,6121.50,13.48,6.96,260.00,259.50,36.75,110.15,266.20,88.06,81.75,87.00,14.35,42.00,142.62,22.11,4.00,0.99,36.00,0.00,53.25,0.00,36.00,96.00,0.01,234.54
1218.072,6121.50,13.48,6.96,260.00,259.50,36.75,110.15,266.20,88.06,81.75,87.00,14.35,42.00,141.75,22.11,4.00,0.99,36.00,0.00,53.25,0.00,36.00,96.00,0.01,234.54
1218.311,6121.50,13.48,6.96,260.00,259.50,36.75,110.15,266.20,88.06,81.75,87.00,14.35,42.00,141.75,22.42,4.00,0.99,36.00,0.00,53.25,0.00,36.00,96.00,0.01,234.54
1218.551,6121.50,13.48,6.96,260.00,259.50,36.75,110.15,266.20,88.06,81.75,87.00,14.35,42.00,141.75,22.42,4.00,0.99,36.00,0.00,53.25,0.00,36.00,96.00,0.01,234.54
1218.793,6121.50,13.48,6.96,260.00,259.50,36.75,110.15,266.20,88.06,81.75,87.00,14.35,42.00,141.75,22.42,4.00,0.99,36.00,0.00,53.25,0.00,36.00,96.00,0.01,234.54
1219.031,6121.50,13.48,6.96,260.00,259.50,36.75,110.15,266.20,88.06,81.75,87.00,14.35,42.00,141.75,22.42,4.00,0.99,34.50,0.00,53.25,0.00,36.00,96.00,0.01,234.54
1219.273,6121.50,13.48,6.96,260.00,259.50,36.75,110.15,266.20,88.06,81.75,87.00,14.35,42.00,141.75,22.42,4.00,0.99,34.50,0.00,53.25,0.00,36.00,96.00,0.01,234.54
1219.511,6121.50,13.48,6.96,260.00,259.50,36.75,110.15,266.20,88.06,81.75,87.00,14.35,42.00,141.75,22.42,4.00,0.99,34.50,0.00,54.00,0.00,36.00,96.00,0.01,234.54
1219.751,6121.50,13.48,6.96,260.00,259.50,36.75,110.15,266.20,88.06,81.75,87.00,14.35,42.00,141.75,22.42,4.00,0.99,34.50,0.00,54.00,0.00,36.00,96.00,0.01,234.54
1219.994,6121.50,13.48,6.96,260.00,259.50,36.75,110.15,266.20,88.06,81.75,87.00,14.35,42.00,141.75,22.42,4.00,0.99,34.50,0.00,54.00,0.00,35.25,96.00,0.01,234.54
1220.231,6121.50,13.48,6.96,260.00,259.50,36.75,110.15,266.20,88.06,81.75,87.00,14.35,42.00,141.75,22.42,4.00,0.99,34.50,0.00,54.00,0.00,35.25,96.75,0.01,234.54
1220.474,6121.50,13.48,6.96,260.00,259.50,36.75,110.15,266.20,88.06,81.75,87.00,14.35,42.00,141.75,22.42,4.00,0.99,34.50,0.00,54.00,0.00,35.25,96.75,0.01,234.54
1220.711,6121.50,13.48,6.96,260.00,259.50,36.75,110.15,266.20,88.06,81.75,87.00,14.35,42.00,141.75,22.42,4.00,0.99,34.50,0.00,54.00,0.00,35.25,96.75,0.01,274.37
1220.951,6097.00,13.48,6.96,260.00,259.50,36.75,110.15,266.20,88.06,81.75,87.00,14.35,42.00,141.75,22.42,4.00,0.99,34.50,0.00,54.00,0.00,35.25,96.75,0.01,274.37
1221.194,6097.00,13.46,6.96,260.00,259.50,36.75,110.15,266.20,88.06,81.75,87.00,14.35,42.00,141.75,22.42,4.00,0.99,34.50,0.00,54.00,0.00,35.25,96.75,0.01,274.37
1221.431,6097.00,13.46,7.90,260.00,259.50,36.75,110.15,266.20,88.06,81.75,87.00,14.35,42.00,141.75,22.42,4.00,0.99,34.50,0.00,54.00,0.00,35.25,96.75,0.01,274.37
1221.672,6097.00,13.46,7.90,280.00,259.50,36.75,110.15,266.20,88.06,81.75,87.00,14.35,42.00,141.75,22.42,4.00,0.99,34.50,0.00,54.00,0.00,35.25,96.75,0.01,274.37
1221.911,6097.00,13.46,7.90,280.00,278.97,36.75,110.15,266.20,88.06,81.75,87.00,14.35,42.00,141.75,22.42,4.00,0.99,34.50,0.00,54.00,0.00,35.25,96.75,0.01,274.37
1222.151,6097.00,13.46,7.90,280.00,278.97,39.00,110.15,266.20,88.06,81.75,87.00,14.35,42.00,141.75,22.42,4.00,0.99,34.50,0.00,54.00,0.00,35.25,96.75,0.01,274.37
1222.394,6097.00,13.46,7.90,280.00,278.97,39.00,112.05,266.20,88.06,81.75,87.00,14.35,42.00,141.75,22.42,4.00,0.99,34.50,0.00,54.00,0.00,35.25,96.75,0.01,274.37
1222.631,6097.00,13.46,7.90,280.00,278.97,39.00,112.05,281.20,88.06,81.75,87.00,14.35,42.00,141.75,22.42,4.00,0.99,34.50,0.00,54.00,0.00,35.25,96.75,0.01,274.37
1222.873,6097.00,13.46,7.90,280.00,278.97,39.00,112.05,281.20,88.96,81.75,87.00,14.35,42.00,141.75,22.42,4.00,0.99,34.50,0.00,54.00,0.00,35.25,96.75,0.01,274.37
1223.111,6097.00,13.46,7.90,280.00,278.97,39.00,112.05,281.20,88.96,83.25,87.00,14.35,42.00,141.75,22.42,4.00,0.99,34.50,0.00,54.00,0.00,35.25,96.75,0.01,274.37
1223.351,6097.00,13.46,7.90,280.00,278.97,39.00,112.05,281.20,88.96,83.25,88.00,14.35,42.00,141.75,22.42,4.00,0.99,34.50,0.00,54.00,0.00,35.25,96.75,0.01,274.37
1223.594,6097.00,13.46,7.90,280.00,278.97,39.00,112.05,281.20,88.96,83.25,88.00,14.35,42.00,141.75,22.42,4.00,0.99,34.50,0.00,54.00,0.00,35.25,96.75,0.01,274.37
1223.831,6097.00,13.46,7.90,280.00,278.97,39.00,112.05,281.20,88.96,83.25,88.00,14.35,42.00,141.75,22.42,4.00,0.99,34.50,0.00,54.00,0.00,35.25,96.75,0.01,274.37
1224.072,6097.00,13.46,7.90,280.00,278.97,39.00,112.05,281.20,88.96,83.25,88.00,14.35,42.00,142.61,22.42,4.00,0.99,34.50,0.00,54.00,0.00,35.25,96.75,0.01,274.37
1224.311,6097.00,13.46,7.90,280.00,278.97,39.00,112.05,281.20,88.96,83.25,88.00,14.35,42.00,142.61,19.62,4.00,0.99,34.50,0.00,54.00,0.00,35.25,96.75,0.01,274.37
1224.551,6097.00,13.46,7.90,280.00,278.97,39.00,112.05,281.20,88.96,83.25,88.00,14.35,42.00,142.61,19.62,6.00,0.99,34.50,0.00,54.00,0.00,35.25,96.75,0.01,274.37
1224.794,6097.00,13.46,7.90,280.00,278.97,39.00,112.05,281.20,88.96,83.25,88.00,14.35,42.00,142.61,19.62,6.00,0.97,34.50,0.00,54.00,0.00,35.25,96.75,0.01,274.37
1225.031,6097.00,13.46,7.90,280.00,278.97,39.00,112.05,281.20,88.96,83.25,88.00,14.35,42.00,142.61,19.62,6.00,0.97,29.25,0.00,54.00,0.00,35.25,96.75,0.01,274.37
1225.273,6097.00,13.46,7.90,280.00,278.97,39.00,112.05,281.20,88.96,83.25,88.00,14.35,42.00,142.61,19.62,6.00,0.97,29.25,0.00,54.00,0.00,35.25,96.75,0.01,274.37
1225.512,6097.00,13.46,7.90,280.00,278.97,39.00,112.05,281.20,88.96,83.25,88.00,14.35,42.00,142.61,19.62,6.00,0.97,29.25,0.00,54.00,0.00,35.25,96.75,0.01,274.37
1225.751,6097.00,13.46,7.90,280.00,278.97,39.00,112.05,281.20,88.96,83.25,88.00,14.35,42.00,142.61,19.62,6.00,0.97,29.25,0.00,54.00,0.00,35.25,96.75,0.01,274.37
1225.993,6097.00,13.46,7.90,280.00,278.97,39.00,112.05,281.20,88.96,83.25,88.00,14.35,42.00,142.61,19.62,6.00,0.97,29.25,0.00,54.00,0.00,18.00,96.75,0.01,274.37
1226.231,6097.00,13.46,7.90,280.00,278.97,39.00,112.05,281.20,88.96,83.25,88.00,14.35,42.00,142.61,19.62,6.00,0.97,29.25,0.00,54.00,0.00,18.00,97.50,0.01,274.37
1226.473,6097.00,13.46,7.90,280.00,278.97,39.00,112.05,281.20,88.96,83.25,88.00,14.35,42.00,142.61,19.62,6.00,0.97,29.25,0.00,54.00,0.00,18.00,97.50,0.01,274.37
1226.711,6097.00,13.46,7.90,280.00,278.97,39.00,112.05,281.20,88.96,83.25,88.00,14.35,42.00,142.61,19.62,6.00,0.97,29.25,0.00,54.00,0.00,18.00,97.50,0.01,203.57
1226.951,2284.00,13.46,7.90,280.00,278.97,39.00,112.05,281.20,88.96,83.25,88.00,14.35,42.00,142.61,19.62,6.00,0.97,29.25,0.00,54.00,0.00,18.00,97.50,0.01,203.57
1227.191,2284.00,13.85,7.90,280.00,278.97,39.00,112.05,281.20,88.96,83.25,88.00,14.35,42.00,142.61,19.62,6.00,0.97,29.25,0.00,54.00,0.00,18.00,97.50,0.01,203.57
1227.431,2284.00,13.85,2.91,280.00,278.97,39.00,112.05,281.20,88.96,83.25,88.00,14.35,42.00,142.61,19.62,6.00,0.97,29.25,0.00,54.00,0.00,18.00,97.50,0.01,203.57
1227.672,2284.00,13.85,2.91,128.00,278.97,39.00,112.05,281.20,88.96,83.25,88.00,14.35,42.00,142.61,19.62,6.00,0.97,29.25,0.00,54.00,0.00,18.00,97.50,0.01,203.57
1227.911,2284.00,13.85,2.91,128.00,133.16,39.00,112.05,281.20,88.96,83.25,88.00,14.35,42.00,142.61,19.62,6.00,0.97,29.25,0.00,54.00,0.00,18.00,97.50,0.01,203.57
