Time,"Engine speed","Air mass flow","Coolant temperature","Oil temperature","Ambient temperature","Vehicle speed","Lambda actual value","Actual ignition angle","Boost pressure","Relative air filling"
5104.385,2366.50,260.00,94.86,93.00,27.00,96.33,0.99,9.75,6.08,93.00
5104.625,2366.50,260.00,94.86,93.00,27.00,96.33,0.99,9.75,6.08,93.00
5104.865,2366.50,260.00,94.86,93.00,27.00,96.33,0.99,12.00,6.08,93.00
5105.105,2366.50,260.00,94.86,93.00,27.00,96.33,0.99,12.00,6.15,93.00
5105.345,2366.50,260.00,94.86,93.00,27.00,96.33,0.99,12.00,6.15,90.00
5105.585,2429.00,260.00,94.86,93.00,27.00,96.33,0.99,12.00,6.15,90.00
5105.825,2429.00,44.00,94.86,93.00,27.00,96.33,0.99,12.00,6.15,90.00
5106.065,2429.00,44.00,94.76,93.00,27.00,96.33,0.99,12.00,6.15,90.00
5106.305,2429.00,44.00,94.76,93.00,27.00,96.33,0.99,12.00,6.15,90.00
5106.545,2429.00,44.00,94.76,93.00,27.00,96.33,0.99,12.00,6.15,90.00
5106.785,2429.00,44.00,94.76,93.00,27.00,94.03,0.99,12.00,6.15,90.00
5107.025,2429.00,44.00,94.76,93.00,27.00,94.03,0.90,12.00,6.15,90.00
5107.265,2429.00,44.00,94.76,93.00,27.00,94.03,0.90,24.00,6.15,90.00
5107.505,2429.00,44.00,94.76,93.00,27.00,94.03,0.90,24.00,2.25,90.00
5107.745,2429.00,44.00,94.76,93.00,27.00,94.03,0.90,24.00,2.25,41.25
5107.985,2335.00,44.00,94.76,93.00,27.00,94.03,0.90,24.00,2.25,41.25
5108.225,2335.00,128.00,94.76,93.00,27.00,94.03,0.90,24.00,2.25,41.25
5108.465,2335.00,128.00,94.56,93.00,27.00,94.03,0.90,24.00,2.25,41.25
5108.705,2335.00,128.00,94.56,93.00,27.00,94.03,0.90,24.00,2.25,41.25
5108.945,2335.00,128.00,94.56,93.00,27.00,94.03,0.90,24.00,2.25,41.25
5109.185,2335.00,128.00,94.56,93.00,27.00,92.78,0.90,24.00,2.25,41.25
5109.425,2335.00,128.00,94.56,93.00,27.00,92.78,0.99,24.00,2.25,41.25
5109.665,2335.00,128.00,94.56,93.00,27.00,92.78,0.99,21.00,2.25,41.25
5109.905,2335.00,128.00,94.56,93.00,27.00,92.78,0.99,21.00,3.65,41.25
5110.145,2335.00,128.00,94.56,93.00,27.00,92.78,0.99,21.00,3.65,46.50
5110.385,2332.50,128.00,94.56,93.00,27.00,92.78,0.99,21.00,3.65,46.50
5110.625,2332.50,124.00,94.56,93.00,27.00,92.78,0.99,21.00,3.65,46.50
5110.865,2332.50,124.00,94.16,93.00,27.00,92.78,0.99,21.00,3.65,46.50
5111.105,2332.50,124.00,94.16,93.00,27.00,92.78,0.99,21.00,3.65,46.50
5111.345,2332.50,124.00,94.16,93.00,27.00,92.78,0.99,21.00,3.65,46.50
5111.585,2332.50,124.00,94.16,93.00,27.00,92.53,0.99,21.00,3.65,46.50
5111.825,2332.50,124.00,94.16,93.00,27.00,92.53,0.99,21.00,3.65,46.50
5112.065,2332.50,124.00,94.16,93.00,27.00,92.53,0.99,17.25,3.65,46.50
5112.305,2332.50,124.00,94.16,93.00,27.00,92.53,0.99,17.25,3.23,46.50
5112.545,2332.50,124.00,94.16,93.00,27.00,92.53,0.99,17.25,3.23,56.25
5112.785,1572.00,124.00,94.16,93.00,27.00,92.53,0.99,17.25,3.23,56.25
5113.025,1572.00,108.00,94.16,93.00,27.00,92.53,0.99,17.25,3.23,56.25
5113.265,1572.00,108.00,93.66,93.00,27.00,92.53,0.99,17.25,3.23,56.25
5113.505,1572.00,108.00,93.66,93.00,27.00,92.53,0.99,17.25,3.23,56.25
5113.745,1572.00,108.00,93.66,93.00,26.50,92.53,0.99,17.25,3.23,56.25
5113.985,1572.00,108.00,93.66,93.00,26.50,93.41,0.99,17.25,3.23,56.25
5114.225,1572.00,108.00,93.66,93.00,26.50,93.41,1.00,17.25,3.23,56.25
5114.465,1572.00,108.00,93.66,93.00,26.50,93.41,1.00,0.75,3.23,56.25
5114.705,1572.00,108.00,93.66,93.00,26.50,93.41,1.00,0.75,3.97,56.25
5114.945,1572.00,108.00,93.66,93.00,26.50,93.41,1.00,0.75,3.97,72.00
5115.185,1516.00,108.00,93.66,93.00,26.50,93.41,1.00,0.75,3.97,72.00
5115.425,1516.00,120.00,93.66,93.00,26.50,93.41,1.00,0.75,3.97,72.00
5115.664,1516.00,120.00,93.46,93.00,26.50,93.41,1.00,0.75,3.97,72.00
5115.905,1516.00,120.00,93.46,93.00,26.50,93.41,1.00,0.75,3.97,72.00
5116.146,1516.00,120.00,93.46,93.00,26.50,93.41,1.00,0.75,3.97,72.00
5116.385,1516.00,120.00,93.46,93.00,26.50,95.04,1.00,0.75,3.97,72.00
5116.625,1516.00,120.00,93.46,93.00,26.50,95.04,1.00,0.75,3.97,72.00
5116.865,1516.00,120.00,93.46,93.00,26.50,95.04,1.00,15.00,3.97,72.00
5117.105,1516.00,120.00,93.46,93.00,26.50,95.04,1.00,15.00,1.91,72.00
5117.345,1516.00,120.00,93.46,93.00,26.50,95.04,1.00,15.00,1.91,26.25
5117.585,1514.50,120.00,93.46,93.00,26.50,95.04,1.00,15.00,1.91,26.25
5117.825,1514.50,44.00,93.46,93.00,26.50,95.04,1.00,15.00,1.91,26.25
5118.065,1514.50,44.00,93.56,93.00,26.50,95.04,1.00,15.00,1.91,26.25
5118.305,1514.50,44.00,93.56,93.00,26.50,95.04,1.00,15.00,1.91,26.25
5118.545,1514.50,44.00,93.56,93.00,26.50,95.04,1.00,15.00,1.91,26.25
5118.785,1514.50,44.00,93.56,93.00,26.50,94.14,1.00,15.00,1.91,26.25
5119.024,1514.50,44.00,93.56,93.00,26.50,94.14,1.00,15.00,1.91,26.25
5119.265,1514.50,44.00,93.56,93.00,26.50,94.14,1.00,16.50,1.91,26.25
5119.504,1514.50,44.00,93.56,93.00,26.50,94.14,1.00,16.50,1.45,26.25
5119.745,1514.50,44.00,93.56,93.00,26.50,94.14,1.00,16.50,1.45,39.75
5119.985,1513.00,44.00,93.56,93.00,26.50,94.14,1.00,16.50,1.45,39.75
5120.225,1513.00,64.00,93.56,93.00,26.50,94.14,1.00,16.50,1.45,39.75
5120.465,1513.00,64.00,93.76,93.00,26.50,94.14,1.00,16.50,1.45,39.75
5120.705,1513.00,64.00,93.76,93.00,26.50,94.14,1.00,16.50,1.45,39.75
5120.945,1513.00,64.00,93.76,93.00,26.00,94.14,1.00,16.50,1.45,39.75
5121.185,1513.00,64.00,93.76,93.00,26.00,94.55,1.00,16.50,1.45,39.75
5121.425,1513.00,64.00,93.76,93.00,26.00,94.55,1.00,16.50,1.45,39.75
5121.664,1513.00,64.00,93.76,93.00,26.00,94.55,1.00,17.25,1.45,39.75
5121.905,1513.00,64.00,93.76,93.00,26.00,94.55,1.00,17.25,1.42,39.75
5122.145,1513.00,64.00,93.76,93.00,26.00,94.55,1.00,17.25,1.42,16.50
5122.385,1512.50,64.00,93.76,93.00,26.00,94.55,1.00,17.25,1.42,16.50
5122.625,1512.50,20.00,93.76,93.00,26.00,94.55,1.00,17.25,1.42,16.50
5122.865,1512.50,20.00,93.86,93.00,26.00,94.55,1.00,17.25,1.42,16.50
5123.105,1512.50,20.00,93.86,93.00,26.00,94.55,1.00,17.25,1.42,16.50
5123.345,1512.50,20.00,93.86,93.00,26.00,94.55,1.00,17.25,1.42,16.50
5123.585,1512.50,20.00,93.86,93.00,26.00,94.07,1.00,17.25,1.42,16.50
5123.825,1512.50,20.00,93.86,93.00,26.00,94.07,1.04,17.25,1.42,16.50
5124.064,1512.50,20.00,93.86,93.00,26.00,94.07,1.04,14.25,1.42,16.50
5124.305,1512.50,20.00,93.86,93.00,26.00,94.07,1.04,14.25,0.75,16.50
5124.545,1512.50,20.00,93.86,93.00,26.00,94.07,1.04,14.25,0.75,22.50
5124.785,1514.00,20.00,93.86,93.00,26.00,94.07,1.04,14.25,0.75,22.50
5125.025,1514.00,40.00,93.86,93.00,26.00,94.07,1.04,14.25,0.75,22.50
5125.265,1514.00,40.00,93.76,93.00,26.00,94.07,1.04,14.25,0.75,22.50
5125.504,1514.00,40.00,93.76,93.00,26.00,94.07,1.04,14.25,0.75,22.50
5125.745,1514.00,40.00,93.76,93.00,26.00,94.07,1.04,14.25,0.75,22.50
5125.985,1514.00,40.00,93.76,93.00,26.00,94.90,1.04,14.25,0.75,22.50
5126.225,1514.00,40.00,93.76,93.00,26.00,94.90,0.99,14.25,0.75,22.50
5126.465,1514.00,40.00,93.76,93.00,26.00,94.90,0.99,18.00,0.75,22.50
5126.705,1514.00,40.00,93.76,93.00,26.00,94.90,0.99,18.00,0.70,22.50
5126.945,1514.00,40.00,93.76,93.00,26.00,94.90,0.99,18.00,0.70,24.75
5127.185,1531.50,40.00,93.76,93.00,26.00,94.90,0.99,18.00,0.70,24.75
5127.425,1531.50,44.00,93.76,93.00,26.00,94.90,0.99,18.00,0.70,24.75
5127.665,1531.50,44.00,93.56,93.00,26.00,94.90,0.99,18.00,0.70,24.75
5127.905,1531.50,44.00,93.56,93.00,26.00,94.90,0.99,18.00,0.70,24.75
5128.145,1531.50,44.00,93.56,93.00,25.50,94.90,0.99,18.00,0.70,24.75
5128.385,1531.50,44.00,93.56,93.00,25.50,96.38,0.99,18.00,0.70,24.75
5128.625,1531.50,44.00,93.56,93.00,25.50,96.38,0.96,18.00,0.70,24.75
5128.865,1531.50,44.00,93.56,93.00,25.50,96.38,0.96,-18.00,0.70,24.75
5129.105,1531.50,44.00,93.56,93.00,25.50,96.38,0.96,-18.00,0.63,24.75
5129.345,1531.50,44.00,93.56,93.00,25.50,96.38,0.96,-18.00,0.63,10.50
5129.585,1528.00,44.00,93.56,93.00,25.50,96.38,0.96,-18.00,0.63,10.50
5129.825,1528.00,32.00,93.56,93.00,25.50,96.38,0.96,-18.00,0.63,10.50
5130.065,1528.00,32.00,93.26,93.00,25.50,96.38,0.96,-18.00,0.63,10.50
5130.305,1528.00,32.00,93.26,93.00,25.50,96.38,0.96,-18.00,0.63,10.50
5130.545,1528.00,32.00,93.26,93.00,25.50,96.38,0.96,-18.00,0.63,10.50
5130.785,1528.00,32.00,93.26,93.00,25.50,96.38,0.96,-18.00,0.63,10.50
5131.025,1528.00,32.00,93.26,93.00,25.50,96.38,0.96,-18.00,0.63,10.50
5131.265,1528.00,32.00,93.26,93.00,25.50,96.38,0.96,12.00,0.63,10.50
5131.505,1528.00,32.00,93.26,93.00,25.50,96.38,0.96,12.00,0.58,10.50
5131.745,1528.00,32.00,93.26,93.00,25.50,96.38,0.96,12.00,0.58,30.75
5131.985,1554.00,32.00,93.26,93.00,25.50,96.38,0.96,12.00,0.58,30.75
5132.224,1554.00,60.00,93.26,93.00,25.50,96.38,0.96,12.00,0.58,30.75
5132.465,1554.00,60.00,92.96,93.00,25.50,96.38,0.96,12.00,0.58,30.75
5132.705,1554.00,60.00,92.96,93.00,25.50,96.38,0.96,12.00,0.58,30.75
5132.945,1554.00,60.00,92.96,93.00,25.50,96.38,0.96,12.00,0.58,30.75
5133.185,1554.00,60.00,92.96,93.00,25.50,98.66,0.96,12.00,0.58,30.75
5133.425,1554.00,60.00,92.96,93.00,25.50,98.66,1.02,12.00,0.58,30.75
5133.664,1554.00,60.00,92.96,93.00,25.50,98.66,1.02,19.50,0.58,30.75
5133.905,1554.00,60.00,92.96,93.00,25.50,98.66,1.02,19.50,1.10,30.75
5134.145,1554.00,60.00,92.96,93.00,25.50,98.66,1.02,19.50,1.10,29.25
5134.385,1602.00,60.00,92.96,93.00,25.50,98.66,1.02,19.50,1.10,29.25
5134.625,1602.00,44.00,92.96,93.00,25.50,98.66,1.02,19.50,1.10,29.25
5134.865,1602.00,44.00,92.46,93.00,25.50,98.66,1.02,19.50,1.10,29.25
5135.105,1602.00,44.00,92.46,93.00,25.50,98.66,1.02,19.50,1.10,29.25
5135.345,1602.00,44.00,92.46,93.00,25.00,98.66,1.02,19.50,1.10,29.25
5135.585,1602.00,44.00,92.46,93.00,25.00,100.81,1.02,19.50,1.10,29.25
5135.825,1602.00,44.00,92.46,93.00,25.00,100.81,0.99,19.50,1.10,29.25
5136.065,1602.00,44.00,92.46,93.00,25.00,100.81,0.99,20.25,1.10,29.25
5136.306,1602.00,44.00,92.46,93.00,25.00,100.81,0.99,20.25,1.03,29.25
5136.545,1602.00,44.00,92.46,93.00,25.00,100.81,0.99,20.25,1.03,36.75
5136.785,1638.00,44.00,92.46,93.00,25.00,100.81,0.99,20.25,1.03,36.75
5137.025,1638.00,68.00,92.46,93.00,25.00,100.81,0.99,20.25,1.03,36.75
5137.265,1638.00,68.00,92.06,93.00,25.00,100.81,0.99,20.25,1.03,36.75
5137.505,1638.00,68.00,92.06,93.00,25.00,100.81,0.99,20.25,1.03,36.75
5137.745,1638.00,68.00,92.06,93.00,24.50,100.81,0.99,20.25,1.03,36.75
5137.985,1638.00,68.00,92.06,93.00,24.50,102.82,0.99,20.25,1.03,36.75
5138.224,1638.00,68.00,92.06,93.00,24.50,102.82,0.99,20.25,1.03,36.75
5138.465,1638.00,68.00,92.06,93.00,24.50,102.82,0.99,21.00,1.03,36.75
5138.705,1638.00,68.00,92.06,93.00,24.50,102.82,0.99,21.00,1.51,36.75
5138.945,1638.00,68.00,92.06,93.00,24.50,102.82,0.99,21.00,1.51,36.75
5139.185,1670.50,68.00,92.06,93.00,24.50,102.82,0.99,21.00,1.51,36.75
5139.425,1670.50,92.00,92.06,93.00,24.50,102.82,0.99,21.00,1.51,36.75
5139.664,1670.50,92.00,91.76,93.00,24.50,102.82,0.99,21.00,1.51,36.75
5139.905,1670.50,92.00,91.76,93.00,24.50,102.82,0.99,21.00,1.51,36.75
5140.145,1670.50,92.00,91.76,93.00,24.50,102.82,0.99,21.00,1.51,36.75
5140.385,1670.50,92.00,91.76,93.00,24.50,103.46,0.99,21.00,1.51,36.75
5140.625,1670.50,92.00,91.76,93.00,24.50,103.46,0.98,21.00,1.51,36.75
5140.865,1670.50,92.00,91.76,93.00,24.50,103.46,0.98,16.50,1.51,36.75
5141.105,1670.50,92.00,91.76,93.00,24.50,103.46,0.98,16.50,2.26,36.75
5141.345,1670.50,92.00,91.76,93.00,24.50,103.46,0.98,16.50,2.26,53.25
5141.585,1667.50,92.00,91.76,93.00,24.50,103.46,0.98,16.50,2.26,53.25
5141.825,1667.50,104.00,91.76,93.00,24.50,103.46,0.98,16.50,2.26,53.25
5142.065,1667.50,104.00,91.46,93.00,24.50,103.46,0.98,16.50,2.26,53.25
5142.305,1667.50,104.00,91.46,93.00,24.50,103.46,0.98,16.50,2.26,53.25
5142.545,1667.50,104.00,91.46,93.00,24.50,103.46,0.98,16.50,2.26,53.25
5142.785,1667.50,104.00,91.46,93.00,24.50,103.72,0.98,16.50,2.26,53.25
5143.025,1667.50,104.00,91.46,93.00,24.50,103.72,1.00,16.50,2.26,53.25
5143.265,1667.50,104.00,91.46,93.00,24.50,103.72,1.00,10.50,2.26,53.25
5143.505,1667.50,104.00,91.46,93.00,24.50,103.72,1.00,10.50,3.15,53.25
5143.745,1667.50,104.00,91.46,93.00,24.50,103.72,1.00,10.50,3.15,57.75
5143.985,1657.50,104.00,91.46,93.00,24.50,103.72,1.00,10.50,3.15,57.75
5144.225,1657.50,108.00,91.46,93.00,24.50,103.72,1.00,10.50,3.15,57.75
5144.465,1657.50,108.00,91.46,93.00,24.50,103.72,1.00,10.50,3.15,57.75
5144.705,1657.50,108.00,91.46,93.00,24.50,103.72,1.00,10.50,3.15,57.75
5144.945,1657.50,108.00,91.46,93.00,24.50,103.72,1.00,10.50,3.15,57.75
5145.185,1657.50,108.00,91.46,93.00,24.50,102.55,1.00,10.50,3.15,57.75
5145.425,1657.50,108.00,91.46,93.00,24.50,102.55,1.00,10.50,3.15,57.75
5145.664,1657.50,108.00,91.46,93.00,24.50,102.55,1.00,11.25,3.15,57.75
5145.905,1657.50,108.00,91.46,93.00,24.50,102.55,1.00,11.25,2.71,57.75
5146.145,1657.50,108.00,91.46,93.00,24.50,102.55,1.00,11.25,2.71,49.50
5146.386,1639.00,108.00,91.46,93.00,24.50,102.55,1.00,11.25,2.71,49.50
5146.625,1639.00,96.00,91.46,93.00,24.50,102.55,1.00,11.25,2.71,49.50
5146.865,1639.00,96.00,91.96,93.00,24.50,102.55,1.00,11.25,2.71,49.50
5147.105,1639.00,96.00,91.96,93.00,24.50,102.55,1.00,11.25,2.71,49.50
5147.345,1639.00,96.00,91.96,93.00,24.50,102.55,1.00,11.25,2.71,49.50
5147.585,1639.00,96.00,91.96,93.00,24.50,101.81,1.00,11.25,2.71,49.50
5147.825,1639.00,96.00,91.96,93.00,24.50,101.81,0.99,11.25,2.71,49.50
5148.065,1639.00,96.00,91.96,93.00,24.50,101.81,0.99,15.00,2.71,49.50
5148.305,1639.00,96.00,91.96,93.00,24.50,101.81,0.99,15.00,2.58,49.50
5148.545,1639.00,96.00,91.96,93.00,24.50,101.81,0.99,15.00,2.58,51.75
5148.785,1635.50,96.00,91.96,93.00,24.50,101.81,0.99,15.00,2.58,51.75
5149.024,1635.50,96.00,91.96,93.00,24.50,101.81,0.99,15.00,2.58,51.75
5149.265,1635.50,96.00,92.66,93.00,24.50,101.81,0.99,15.00,2.58,51.75
5149.504,1635.50,96.00,92.66,93.00,24.50,101.81,0.99,15.00,2.58,51.75
5149.745,1635.50,96.00,92.66,93.00,24.50,101.81,0.99,15.00,2.58,51.75
5149.985,1635.50,96.00,92.66,93.00,24.50,101.89,0.99,15.00,2.58,51.75
5150.225,1635.50,96.00,92.66,93.00,24.50,101.89,1.00,15.00,2.58,51.75
5150.465,1635.50,96.00,92.66,93.00,24.50,101.89,1.00,15.75,2.58,51.75
5150.705,1635.50,96.00,92.66,93.00,24.50,101.89,1.00,15.75,2.53,51.75
5150.945,1635.50,96.00,92.66,93.00,24.50,101.89,1.00,15.75,2.53,48.75
5151.185,1639.50,96.00,92.66,93.00,24.50,101.89,1.00,15.75,2.53,48.75
5151.425,1639.50,92.00,92.66,93.00,24.50,101.89,1.00,15.75,2.53,48.75
5151.664,1639.50,92.00,93.26,93.00,24.50,101.89,1.00,15.75,2.53,48.75
5151.905,1639.50,92.00,93.26,93.00,24.50,101.89,1.00,15.75,2.53,48.75
5152.145,1639.50,92.00,93.26,93.00,24.50,101.89,1.00,15.75,2.53,48.75
5152.385,1639.50,92.00,93.26,93.00,24.50,102.54,1.00,15.75,2.53,48.75
5152.625,1639.50,92.00,93.26,93.00,24.50,102.54,0.99,15.75,2.53,48.75
5152.865,1639.50,92.00,93.26,93.00,24.50,102.54,0.99,18.00,2.53,48.75
5153.105,1639.50,92.00,93.26,93.00,24.50,102.54,0.99,18.00,2.26,48.75
5153.345,1639.50,92.00,93.26,93.00,24.50,102.54,0.99,18.00,2.26,39.75
5153.585,1652.00,92.00,93.26,93.00,24.50,102.54,0.99,18.00,2.26,39.75
5153.825,1652.00,72.00,93.26,93.00,24.50,102.54,0.99,18.00,2.26,39.75
5154.065,1652.00,72.00,93.86,93.00,24.50,102.54,0.99,18.00,2.26,39.75
5154.305,1652.00,72.00,93.86,93.00,24.50,102.54,0.99,18.00,2.26,39.75
5154.575,1652.00,72.00,93.86,93.00,24.50,102.54,0.99,18.00,2.26,39.75
5154.845,1652.00,72.00,93.86,93.00,24.50,102.16,0.99,18.00,2.26,39.75
5155.085,1652.00,72.00,93.86,93.00,24.50,102.16,1.00,18.00,2.26,39.75
5155.325,1652.00,72.00,93.86,93.00,24.50,102.16,1.00,-16.50,2.26,39.75
5155.565,1652.00,72.00,93.86,93.00,24.50,102.16,1.00,-16.50,0.89,39.75
5155.805,1652.00,72.00,93.86,93.00,24.50,102.16,1.00,-16.50,0.89,10.50
5156.045,1592.50,72.00,93.86,93.00,24.50,102.16,1.00,-16.50,0.89,10.50
5156.285,1592.50,20.00,93.86,93.00,24.50,102.16,1.00,-16.50,0.89,10.50
5156.525,1592.50,20.00,94.26,93.00,24.50,102.16,1.00,-16.50,0.89,10.50
5156.765,1592.50,20.00,94.26,93.00,24.50,102.16,1.00,-16.50,0.89,10.50
5157.005,1592.50,20.00,94.26,93.00,24.50,102.16,1.00,-16.50,0.89,10.50
5157.245,1592.50,20.00,94.26,93.00,24.50,99.87,1.00,-16.50,0.89,10.50
5157.485,1592.50,20.00,94.26,93.00,24.50,99.87,1.09,-16.50,0.89,10.50
5157.725,1592.50,20.00,94.26,93.00,24.50,99.87,1.09,14.25,0.89,10.50
5157.965,1592.50,20.00,94.26,93.00,24.50,99.87,1.09,14.25,0.57,10.50
5158.205,1592.50,20.00,94.26,93.00,24.50,99.87,1.09,14.25,0.57,22.50
5158.475,1594.00,20.00,94.26,93.00,24.50,99.87,1.09,14.25,0.57,22.50
5158.715,1594.00,40.00,94.26,93.00,24.50,99.87,1.09,14.25,0.57,22.50
5158.955,1594.00,40.00,94.46,93.00,24.50,99.87,1.09,14.25,0.57,22.50
5159.195,1594.00,40.00,94.46,93.00,24.50,99.87,1.09,14.25,0.57,22.50
5159.435,1594.00,40.00,94.46,93.00,24.50,99.87,1.09,14.25,0.57,22.50
5159.674,1594.00,40.00,94.46,93.00,24.50,98.48,1.09,14.25,0.57,22.50
5159.915,1594.00,40.00,94.46,93.00,24.50,98.48,0.95,14.25,0.57,22.50
5160.155,1594.00,40.00,94.46,93.00,24.50,98.48,0.95,18.75,0.57,22.50
5160.395,1594.00,40.00,94.46,93.00,24.50,98.48,0.95,18.75,0.65,22.50
5160.635,1594.00,40.00,94.46,93.00,24.50,98.48,0.95,18.75,0.65,27.00
5160.875,1557.50,40.00,94.46,93.00,24.50,98.48,0.95,18.75,0.65,27.00
5161.115,1557.50,52.00,94.46,93.00,24.50,98.48,0.95,18.75,0.65,27.00
5161.355,1557.50,52.00,94.46,93.00,24.50,98.48,0.95,18.75,0.65,27.00
5161.595,1557.50,52.00,94.46,93.00,24.50,98.48,0.95,18.75,0.65,27.00
5161.835,1557.50,52.00,94.46,93.00,24.50,98.48,0.95,18.75,0.65,27.00
5162.075,1557.50,52.00,94.46,93.00,24.50,95.97,0.95,18.75,0.65,27.00
5162.315,1557.50,52.00,94.46,93.00,24.50,95.97,1.00,18.75,0.65,27.00
5162.555,1557.50,52.00,94.46,93.00,24.50,95.97,1.00,18.00,0.65,27.00
5162.795,1557.50,52.00,94.46,93.00,24.50,95.97,1.00,18.00,1.07,27.00
5163.035,1557.50,52.00,94.46,93.00,24.50,95.97,1.00,18.00,1.07,36.75
5163.275,1514.00,52.00,94.46,93.00,24.50,95.97,1.00,18.00,1.07,36.75
5163.515,1514.00,68.00,94.46,93.00,24.50,95.97,1.00,18.00,1.07,36.75
5163.755,1514.00,68.00,94.26,93.00,24.50,95.97,1.00,18.00,1.07,36.75
5163.995,1514.00,68.00,94.26,93.00,24.50,95.97,1.00,18.00,1.07,36.75
5164.235,1514.00,68.00,94.26,93.00,25.00,95.97,1.00,18.00,1.07,36.75
5164.475,1514.00,68.00,94.26,93.00,25.00,92.80,1.00,18.00,1.07,36.75
5164.715,1514.00,68.00,94.26,93.00,25.00,92.80,0.99,18.00,1.07,36.75
5164.955,1514.00,68.00,94.26,93.00,25.00,92.80,0.99,12.00,1.07,36.75
5165.195,1514.00,68.00,94.26,93.00,25.00,92.80,0.99,12.00,2.03,36.75
5165.435,1514.00,68.00,94.26,93.00,25.00,92.80,0.99,12.00,2.03,58.50
5165.675,1485.50,68.00,94.26,93.00,25.00,92.80,0.99,12.00,2.03,58.50
5165.915,1485.50,104.00,94.26,93.00,25.00,92.80,0.99,12.00,2.03,58.50
5166.155,1485.50,104.00,94.16,93.00,25.00,92.80,0.99,12.00,2.03,58.50
5166.395,1485.50,104.00,94.16,93.00,25.00,92.80,0.99,12.00,2.03,58.50
5166.635,1485.50,104.00,94.16,93.00,25.00,92.80,0.99,12.00,2.03,58.50
5166.875,1485.50,104.00,94.16,93.00,25.00,91.99,0.99,12.00,2.03,58.50
5167.115,1485.50,104.00,94.16,93.00,25.00,91.99,1.00,12.00,2.03,58.50
5167.355,1485.50,104.00,94.16,93.00,25.00,91.99,1.00,9.00,2.03,58.50
5167.595,1485.50,104.00,94.16,93.00,25.00,91.99,1.00,9.00,2.72,58.50
5167.835,1485.50,104.00,94.16,93.00,25.00,91.99,1.00,9.00,2.72,65.25
5168.075,1480.00,104.00,94.16,93.00,25.00,91.99,1.00,9.00,2.72,65.25
5168.315,1480.00,112.00,94.16,93.00,25.00,91.99,1.00,9.00,2.72,65.25
5168.555,1480.00,112.00,94.26,93.00,25.00,91.99,1.00,9.00,2.72,65.25
5168.795,1480.00,112.00,94.26,93.00,25.00,91.99,1.00,9.00,2.72,65.25
5169.035,1480.00,112.00,94.26,93.00,25.00,91.99,1.00,9.00,2.72,65.25
5169.275,1480.00,112.00,94.26,93.00,25.00,92.31,1.00,9.00,2.72,65.25
5169.514,1480.00,112.00,94.26,93.00,25.00,92.31,0.99,9.00,2.72,65.25
5169.755,1480.00,112.00,94.26,93.00,25.00,92.31,0.99,4.50,2.72,65.25
5169.994,1480.00,112.00,94.26,93.00,25.00,92.31,0.99,4.50,4.12,65.25
5170.235,1480.00,112.00,94.26,93.00,25.00,92.31,0.99,4.50,4.12,84.75
5170.475,1508.50,112.00,94.26,93.00,25.00,92.31,0.99,4.50,4.12,84.75
5170.715,1508.50,140.00,94.26,93.00,25.00,92.31,0.99,4.50,4.12,84.75
5170.955,1508.50,140.00,94.46,93.00,25.00,92.31,0.99,4.50,4.12,84.75
5171.195,1508.50,140.00,94.46,93.00,25.00,92.31,0.99,4.50,4.12,84.75
5171.435,1508.50,140.00,94.46,93.00,25.00,92.31,0.99,4.50,4.12,84.75
5171.675,1508.50,140.00,94.46,93.00,25.00,94.88,0.99,4.50,4.12,84.75
5171.915,1508.50,140.00,94.46,93.00,25.00,94.88,1.01,4.50,4.12,84.75
5172.155,1508.50,140.00,94.46,93.00,25.00,94.88,1.01,9.75,4.12,84.75
5172.395,1508.50,140.00,94.46,93.00,25.00,94.88,1.01,9.75,3.50,84.75
5172.635,1508.50,140.00,94.46,93.00,25.00,94.88,1.01,9.75,3.50,69.00
5172.875,1539.00,140.00,94.46,93.00,25.00,94.88,1.01,9.75,3.50,69.00
5173.115,1539.00,124.00,94.46,93.00,25.00,94.88,1.01,9.75,3.50,69.00
5173.355,1539.00,124.00,94.86,93.00,25.00,94.88,1.01,9.75,3.50,69.00
5173.595,1539.00,124.00,94.86,93.00,25.00,94.88,1.01,9.75,3.50,69.00
5173.835,1539.00,124.00,94.86,93.00,25.00,94.88,1.01,9.75,3.50,69.00
5174.075,1539.00,124.00,94.86,93.00,25.00,96.82,1.01,9.75,3.50,69.00
5174.315,1539.00,124.00,94.86,93.00,25.00,96.82,0.98,9.75,3.50,69.00
5174.555,1539.00,124.00,94.86,93.00,25.00,96.82,0.98,12.00,3.50,69.00
5174.795,1539.00,124.00,94.86,93.00,25.00,96.82,0.98,12.00,2.81,69.00
5175.035,1539.00,124.00,94.86,93.00,25.00,96.82,0.98,12.00,2.81,48.75
5175.275,1562.00,124.00,94.86,93.00,25.00,96.82,0.98,12.00,2.81,48.75
5175.515,1562.00,88.00,94.86,93.00,25.00,96.82,0.98,12.00,2.81,48.75
5175.755,1562.00,88.00,95.26,93.00,25.00,96.82,0.98,12.00,2.81,48.75
5175.995,1562.00,88.00,95.26,93.00,25.00,96.82,0.98,12.00,2.81,48.75
5176.235,1562.00,88.00,95.26,93.00,25.00,96.82,0.98,12.00,2.81,48.75
5176.475,1562.00,88.00,95.26,93.00,25.00,98.17,0.98,12.00,2.81,48.75
5176.715,1562.00,88.00,95.26,93.00,25.00,98.17,0.97,12.00,2.81,48.75
